id,count
547,170.95
549,44.235
563,36.955
564,162.7025
567,125.305
572,116.085
577,106.9175
578,229.1
585,380.6075
588,127.505
589,116.6
590,102.77
592,17.035
594,251.8325
596,15.5075
598,384.025
599,134.8375
605,35.0
606,123.145
607,266.1175
608,205.2575
609,63.83
610,284.9175
611,203.225
614,124.1275
615,211.54
616,243.2975
617,123.9325
618,248.4025
624,118.1425
629,132.41
631,94.13
633,98.455
637,23.8225
638,100.795
643,69.4375
644,143.0925
645,36.6225
646,212.5725
648,184.1225
650,37.175
651,203.3275
652,269.63
656,110.1975
657,19.665
659,101.2875
660,203.555
662,99.1775
665,381.685
675,326.67
681,146.8025
682,213.4775
685,18.58
686,163.6775
689,22.7525
696,156.855
703,146.43
704,96.9
705,127.625
714,235.4825
717,102.8825
718,14.2525
720,63.4975
721,248.6125
723,219.77
726,212.4925
728,155.15
730,206.4425
731,26.985
734,348.03
737,71.9475
738,16.71
745,134.5725
746,25.495
749,231.1275
752,22.745
753,170.025
758,231.07
765,15.6
766,217.92
768,84.58
769,190.8175
774,125.355
775,98.8175
781,53.1775
784,337.53
794,17.8925
795,276.0875
796,79.5025
802,175.13
803,231.3525
805,33.15
806,288.2025
807,99.395
809,15.0325
810,162.65
812,210.0125
814,118.8475
818,248.535
819,144.3475
825,58.0475
836,98.78
839,121.28
847,264.89
848,182.0625
851,107.09
852,136.325
853,33.5275
857,146.0275
858,45.0325
859,232.0
861,24.3975
867,96.09
870,232.53
871,201.99
872,198.2575
874,352.835
881,176.0275
886,141.8875
890,52.1575
895,151.0825
899,90.2375
900,276.8625
901,263.88
902,172.0525
903,43.3725
913,262.245
918,185.5825
923,116.085
924,38.1525
926,26.0
927,19.0425
930,223.805
934,31.0425
937,130.5975
939,80.86
941,79.2275
942,390.4075
946,289.42
950,100.6125
953,70.38
959,93.945
961,26.64
962,95.345
964,84.3625
969,182.7275
971,148.96
976,45.7825
978,242.9525
980,242.9475
981,117.245
990,383.25
993,18.805
996,20.41
998,340.725
999,166.57
1006,112.325
1008,14.52
1013,27.5
1015,105.1725
1016,124.19
1022,315.0975
1026,220.2
1028,226.28
1031,83.8725
1034,46.1325
1037,131.6125
1040,65.84
1042,17.9675
1046,18.81
1048,101.3925
1049,110.3175
1050,68.45
1051,216.695
1052,234.7375
1055,224.0425
1060,139.45
1064,26.125
1066,80.3625
1071,102.11
1073,14.5725
1089,192.2075
1091,97.895
1092,57.3225
1093,252.135
1096,326.66
1097,230.5475
1098,16.48
1099,35.5725
1102,200.105
1107,100.745
1109,44.4475
1111,149.7475
1112,109.4575
1114,306.7675
1116,299.645
1117,116.5175
1118,104.83
1122,120.8675
1124,139.015
1127,122.3675
1133,209.475
1134,36.445
1135,149.9425
1139,312.8225
1143,50.645
1150,117.54
1151,102.6825
1153,272.1825
1155,26.7375
1162,27.345
1163,209.91
1166,20.69
1171,87.4075
1172,13.805
1173,247.3725
1174,84.0675
1177,100.755
1178,183.775
1184,204.0575
1185,99.51
1186,124.46
1187,178.235
1188,277.3375
1191,132.7025
1207,125.9225
1213,45.715
1215,126.51
1223,149.7825
1227,107.3725
1236,53.3925
1237,50.1275
1238,19.115
1241,27.425
1248,16.505
1250,40.35
1251,169.28
1253,116.5675
1255,105.76
1257,155.1475
1261,113.995
1262,351.4725
1265,110.9425
1273,180.9525
1277,277.1175
1278,110.635
1280,116.2925
1284,229.1525
1285,328.8425
1288,31.3875
1295,92.0675
1297,365.94
1299,251.9675
1304,151.055
1308,41.6525
1310,98.8975
1311,117.1825
1314,96.6825
1315,99.415
1318,32.5525
1320,323.0525
1321,301.07
1322,241.5075
1330,120.07
1333,156.0675
1334,209.7425
1341,107.94
1344,102.315
1351,228.7225
1354,103.265
1356,53.6975
1363,107.635
1365,205.9
1369,125.6725
1373,117.545
1375,100.1725
1377,88.6825
1379,125.4325
1380,295.88
1381,102.2225
1384,161.515
1390,178.9725
1393,235.095
1395,48.41
1399,325.7725
1400,90.8025
1401,181.48
1404,136.0425
1408,15.015
1409,26.9025
1413,218.0175
1416,286.2875
1418,98.415
1423,107.9
1424,27.025
1425,14.305
1433,213.5675
1434,167.1175
1436,326.6175
1442,251.825
1444,84.5925
1445,119.7775
1452,231.615
1455,151.4825
1462,70.5525
1467,77.8225
1472,39.9275
1475,217.28
1493,113.2725
1501,224.2575
1503,309.415
1504,215.375
1505,13.6975
1511,177.0025
1512,50.485
1513,76.6975
1514,35.21
1528,237.16
1533,221.8675
1534,28.25
1536,155.3325
1537,61.625
1539,243.475
1550,222.69
1552,213.6375
1554,192.13
1555,385.46
1556,104.0675
1559,35.1325
1563,196.1875
1566,120.315
1567,179.8375
1568,27.5725
1571,230.6325
1572,17.01
1574,46.585
1577,17.685
1583,86.91
1585,32.5575
1586,200.8025
1587,194.2625
1596,137.625
1602,40.54
1604,96.3675
1605,30.5225
1610,309.9225
1611,97.7375
1616,36.1675
1617,101.14
1618,14.8975
1622,37.8825
1623,34.6975
1628,309.6575
1631,17.505
1632,181.77
1633,243.6025
1634,332.6125
1636,225.0825
1637,104.8875
1643,125.52
1644,101.7725
1646,91.9325
1648,204.1675
1651,35.26
1656,17.6225
1658,139.8
1659,17.62
1665,204.625
1666,143.4675
1670,42.585
1674,137.63
1679,203.1825
1680,218.3125
1683,331.42
1686,24.865
1691,99.4275
1693,38.1775
1696,40.525
1697,95.8725
1703,102.475
1706,25.34
1709,164.9125
1710,88.36
1712,169.74
1713,116.01
1718,359.135
1719,190.5575
1722,278.6675
1723,111.44
1724,284.715
1728,66.745
1730,27.8475
1732,23.97
1737,39.9675
1745,86.8075
1747,14.335
1748,13.56
1755,109.9725
1759,16.8125
1761,286.24
1764,236.025
1765,156.5075
1766,87.2125
1768,91.025
1770,28.545
1771,146.2725
1774,92.3875
1785,131.9025
1788,202.24
1792,14.1775
1794,230.9625
1797,123.4675
1798,10.95
1799,247.9025
1802,101.3275
1806,34.5875
1808,72.4775
1810,245.2625
1818,111.315
1819,394.2925
1820,280.0175
1822,235.69
1826,212.765
1827,132.68
1835,18.0875
1841,98.85
1842,67.365
1843,16.94
1846,39.9725
1849,84.1
1850,197.4575
1851,217.36
1857,51.1525
1858,183.4075
1860,95.3475
1861,239.1575
1864,126.2025
1869,334.135
1871,70.0
1872,36.165
1875,17.4775
1878,217.775
1879,248.28
1885,89.0575
1888,98.35
1889,28.6675
1890,100.13
1896,82.55
1897,139.905
1898,114.28
1900,97.935
1905,41.8775
1908,121.7775
1909,100.5675
1913,70.635
1918,112.4475
1922,318.3575
1923,122.97
1925,271.5525
1926,76.51
1927,318.6725
1930,197.92
1935,85.7575
1939,99.9725
1942,95.665
1943,304.8325
1948,238.3475
1949,273.4125
1951,105.3375
1953,102.0025
1959,102.4225
1963,14.2075
1967,118.825
1973,275.6425
1975,23.7875
1976,87.8675
1990,94.09
1993,105.3475
1997,192.2975
1999,121.6825
2001,299.235
2004,87.6275
2010,96.2925
2013,132.9225
2017,305.8775
2021,90.645
2023,158.05
2026,143.26
2037,37.16
2039,195.855
2041,18.345
2046,26.6675
2050,16.475
2060,234.655
2067,103.0275
2069,127.3325
2072,251.0175
2074,136.32
2079,106.47
2083,24.15
2085,202.2125
2087,17.535
2093,147.5175
2094,33.1375
2097,41.49
2103,97.6025
2104,48.5925
2107,181.195
2108,18.965
2110,82.185
2115,151.2475
2117,27.1975
2125,333.7
2127,240.085
2133,15.39
2134,376.4275
2135,123.1325
2141,208.6525
2143,36.03
2145,81.985
2146,29.9975
2147,288.55
2148,64.0575
2149,67.7025
2165,118.3225
2166,146.025
2177,225.1875
