id,count
1139,315.565
1143,49.61
1150,116.89
1151,106.21
1153,279.605
1155,25.9
1162,27.75
1163,219.46
1166,21.505
1171,86.94
1172,13.125
1173,241.61
1174,91.735
1177,100.48
1178,183.33
1184,200.5
1185,100.955
1186,122.54
1187,172.12
1188,284.1
1191,136.2
1207,125.19
1213,46.68
1215,132.6
1223,159.08
1227,110.31
1236,52.29
1237,49.56
1238,19.99
1241,27.235
1248,16.32
1250,41.145
1251,170.205
1253,114.815
1255,105.505
1257,161.505
1261,112.29
1262,357.355
1265,117.675
1273,183.06
1277,281.4
1278,109.805
1280,117.05
1284,230.895
1285,336.78
1288,34.02
1295,92.6
1297,376.985
1299,247.125
1304,153.53
1308,41.61
1310,99.055
1311,116.68
1314,94.05
1315,100.235
1318,33.015
1320,331.53
1321,301.29
1322,238.555
1330,124.495
1333,158.755
1334,213.35
1341,114.285
1344,97.935
1351,222.655
1354,104.5
1356,54.69
1363,109.2
1365,207.195
1369,125.31
1373,118.745
1375,101.31
1377,88.415
1379,126.865
1380,295.205
1381,104.485
1384,165.08
1390,185.245
1393,231.845
1395,48.11
1399,325.725
1400,93.545
1401,182.76
1404,136.81
1408,14.97
1409,25.655
1413,217.935
1416,285.36
1418,97.55
1423,110.17
1424,26.95
1425,14.865
1433,215.26
1434,167.58
1436,320.5
1442,258.135
1444,84.315
1445,126.805
1452,234.745
1455,159.64
1462,70.27
1467,72.835
1472,39.355
1475,215.47
1493,112.515
1501,229.23
1503,311.965
1504,216.34
1505,12.78
1511,179.06
1512,49.97
1513,74.73
1514,36.525
1528,237.575
1533,222.75
1534,28.795
1536,160.265
1537,63.57
1539,245.43
1550,227.99
1552,216.615
1554,195.22
1555,388.765
1556,104.17
1559,35.195
1563,196.92
1566,121.26
1567,177.69
1568,28.685
1571,230.495
1572,16.89
1574,45.305
1577,18.255
1583,85.835
1585,31.97
1586,197.5
1587,192.39
1596,133.92
1602,39.575
1604,95.36
1605,31.06
1610,315.405
1611,99.25
1616,36.955
1617,102.67
1618,14.97
1622,37.985
1623,33.995
1628,313.705
1631,16.305
1632,190.27
1633,239.39
1634,340.215
1636,220.51
1637,103.49
1643,119.675
1644,102.42
1646,93.81
1648,201.325
1651,37.385
1656,17.75
1658,142.795
1659,17.195
1665,197.85
1666,148.265
1670,43.12
1674,152.29
1679,206.2
1680,230.28
1683,336.265
1686,25.535
1691,101.945
1693,38.76
1696,41.175
1697,96.99
1703,102.16
1706,26.53
1709,163.715
1710,88.94
1712,169.17
1713,114.27
1718,367.69
1719,188.91
1722,276.525
1723,112.405
1724,292.315
1728,61.4
1730,27.99
1732,23.065
1737,40.72
1745,85.56
1747,14.065
1748,13.57
1755,112.565
1759,17.5
1761,288.615
1764,239.06
1765,150.665
1766,86.565
1768,90.915
1770,28.73
1771,149.265
1774,91.645
1785,128.92
1788,195.375
1792,13.65
1794,230.115
1797,124.3
1798,12.66
1799,253.915
1802,103.425
1806,35.515
1808,68.515
1810,240.785
1818,117.79
1819,396.155
1820,282.44
1822,232.91
1826,217.61
1827,139.81
1835,18.305
1841,99.065
1842,59.92
1843,17.71
1846,39.16
1849,89.5
1850,184.52
1851,215.62
1857,51.12
1858,179.235
1860,95.82
1861,236.77
1864,125.41
1869,341.835
1871,69.325
1872,36.345
1875,17.0
1878,223.5
1879,249.125
1885,89.23
1888,98.27
1889,29.41
1890,101.135
1896,83.575
1897,146.085
1898,113.795
1900,97.525
1905,42.065
1908,120.365
1909,101.11
1913,69.99
1918,110.01
1922,319.6
1923,124.705
1925,274.98
1926,82.945
1927,322.765
1930,198.19
1935,80.375
1939,100.635
1942,95.635
1943,309.565
1948,251.0
1949,282.325
1951,104.625
1953,103.645
1959,105.025
1963,14.68
1967,124.76
1973,277.875
1975,23.725
1976,88.63
1990,93.19
1993,106.105
1997,183.215
1999,120.78
2001,292.955
2004,86.735
2010,93.91
2013,132.675
2017,308.71
2021,88.315
2023,157.985
2026,142.025
2037,37.49
2039,192.135
2041,18.075
2046,27.08
2050,16.575
2060,230.625
2067,102.86
2069,129.56
2072,251.215
2074,135.355
2079,101.91
2083,23.835
2085,201.235
2087,18.075
2093,150.135
2094,32.27
2097,42.24
2103,97.885
2104,48.025
2107,185.19
2108,17.565
2110,83.13
2115,159.325
2117,26.61
2125,342.96
2127,240.675
2133,14.78
2134,384.73
2135,120.14
2141,210.75
2143,37.585
2145,81.905
2146,29.815
2147,282.77
2148,64.855
2149,68.63
2165,118.485
2166,153.66
2177,223.125
