id,count
1109,44.545
1111,158.78
1112,109.31
1114,308.53
1116,302.05
1117,117.735
1118,105.245
1122,121.485
1124,142.975
1127,123.305
1133,217.49
1134,36.555
1135,154.875
1139,314.455
1143,49.72
1150,121.54
1151,102.13
1153,279.945
1155,26.325
1162,27.96
1163,214.84
1166,19.485
1171,87.275
1172,14.565
1173,243.635
1174,90.59
1177,98.985
1178,185.425
1184,196.565
1185,100.995
1186,125.67
1187,183.44
1188,282.745
1191,140.605
1207,126.495
1213,44.405
1215,129.41
1223,157.215
1227,107.585
1236,51.58
1237,48.645
1238,18.685
1241,28.46
1248,15.87
1250,42.155
1251,167.32
1253,117.135
1255,105.16
1257,163.43
1261,118.055
1262,343.99
1265,117.37
1273,176.17
1277,281.65
1278,110.83
1280,121.57
1284,233.12
1285,330.35
1288,30.2
1295,92.685
1297,366.625
1299,245.2
1304,147.235
1308,40.955
1310,97.625
1311,115.86
1314,94.24
1315,98.015
1318,32.2
1320,326.145
1321,301.78
1322,241.16
1330,122.115
1333,157.67
1334,213.09
1341,112.52
1344,99.395
1351,230.17
1354,101.645
1356,51.22
1363,106.055
1365,201.5
1369,124.025
1373,121.67
1375,99.695
1377,91.625
1379,124.04
1380,296.955
1381,100.785
1384,159.79
1390,181.63
1393,236.02
1395,47.775
1399,329.99
1400,91.015
1401,181.745
1404,128.15
1408,15.125
1409,26.74
1413,215.82
1416,288.49
1418,94.88
1423,109.215
1424,26.345
1425,15.295
1433,212.115
1434,166.385
1436,329.615
1442,257.405
1444,85.64
1445,124.51
1452,238.59
1455,157.71
1462,71.265
1467,78.615
1472,39.585
1475,211.75
1493,112.67
1501,227.905
1503,310.875
1504,206.46
1505,13.875
1511,178.87
1512,49.14
1513,74.49
1514,34.23
1528,226.945
1533,216.46
1534,28.62
1536,149.715
1537,64.325
1539,236.865
1550,225.335
1552,212.37
1554,195.7
1555,389.055
1556,102.2
1559,36.89
1563,194.53
1566,118.55
1567,179.815
1568,28.175
1571,230.815
1572,16.025
1574,45.485
1577,17.25
1583,87.025
1585,31.91
1586,195.475
1587,194.555
1596,130.38
1602,41.245
1604,95.375
1605,32.225
1610,308.47
1611,95.355
1616,36.21
1617,99.25
1618,15.245
1622,37.865
1623,35.86
1628,310.51
1631,17.075
1632,183.495
1633,240.93
1634,332.05
1636,233.48
1637,102.55
1643,120.24
1644,99.995
1646,98.67
1648,198.115
1651,34.445
1656,17.785
1658,143.575
1659,17.445
1665,197.7
1666,147.655
1670,42.435
1674,145.71
1679,209.565
1680,223.145
1683,334.235
1686,25.31
1691,97.94
1693,36.975
1696,39.49
1697,96.82
1703,102.35
1706,25.215
1709,159.43
1710,88.105
1712,184.06
1713,114.965
1718,356.105
1719,186.125
1722,281.66
1723,114.325
1724,290.63
1728,65.63
1730,27.31
1732,23.36
1737,36.085
1745,86.83
1747,14.79
1748,13.525
1755,107.84
1759,15.81
1761,288.18
1764,228.57
1765,152.775
1766,86.685
1768,92.77
1770,29.015
1771,146.345
1774,91.955
1785,130.815
1788,194.12
1792,13.91
1794,229.23
1797,123.33
1798,11.13
1799,246.25
1802,99.145
1806,36.005
1808,73.13
1810,244.395
1818,127.67
1819,394.35
1820,283.425
1822,233.745
1826,220.14
1827,139.795
1835,17.46
1841,99.72
1842,67.68
1843,16.225
1846,39.225
1849,90.215
1850,194.895
1851,206.47
1857,47.855
1858,181.29
1860,94.98
1861,238.0
1864,125.79
1869,332.52
1871,70.91
1872,37.375
1875,17.725
1878,213.705
1879,245.58
1885,86.76
1888,101.4
1889,30.075
1890,99.375
1896,77.61
1897,140.565
1898,116.405
1900,97.6
1905,42.635
1908,120.535
1909,100.745
1913,68.03
1918,114.815
1922,321.665
1923,123.675
1925,278.64
1926,86.695
1927,317.23
1930,195.685
1935,81.32
1939,103.025
1942,94.075
1943,306.44
1948,235.88
1949,280.19
1951,105.86
1953,101.615
1959,104.195
1963,13.98
1967,124.7
1973,279.24
1975,23.91
1976,87.325
1990,92.74
1993,106.675
1997,198.48
1999,121.685
2001,296.995
2004,88.105
2010,96.3
2013,132.495
2017,308.985
2021,92.01
2023,168.42
2026,143.39
2037,37.48
2039,189.705
2041,18.75
2046,27.555
2050,15.205
2060,231.525
2067,104.02
2069,136.58
2072,254.665
2074,138.92
2079,110.375
2083,24.735
2085,195.8
2087,17.01
2093,146.67
2094,32.14
2097,42.325
2103,97.615
2104,48.16
2107,186.03
2108,18.66
2110,87.05
2115,158.12
2117,28.035
2125,331.035
2127,241.475
2133,15.21
2134,381.12
2135,120.32
2141,209.095
2143,34.83
2145,82.055
2146,30.48
2147,288.045
2148,64.375
2149,63.41
2165,122.15
2166,149.34
2177,219.32
